Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1546,-1718,2700,86.5761506967364,2.9832821724599463,0.1324620162548972
1547,-2577,2700,57.33770137036611,2.941089281379619,2.7427231988932754
1544,-10,2700,139.22102838774524,3.7897943040405617,0.19143344510921387
1545,-859,2700,119.89879092305067,3.32171196610223,0.6629892998597281
1542,5730,1800,11.412241034469167,1.9750884059761864,1.1934896064166134
1543,6303,1800,7.257159968176443,2.0038194781846923,0.007986935752967989
1540,4584,1800,15.72216641813571,2.185753199580693,1.3893971516199135
1541,5157,1800,14.223329179855938,2.1935396537222145,2.3716301436381064
1526,-3438,1800,24.12970160138221,2.2547232134177277,1.7973321900474741
1548,-3436,2700,39.878849910414345,2.3017227486104543,0.0324250323555606
1549,-4295,2700,27.21753495058163,2.3166726448130075,3.4940473087202832
1527,-4011,1800,19.926113552477553,2.151174644439416,0.5107860706003728
1469,1431,500,18.96520440122856,2.402752156794185,1.1830706020254296
1468,1272,500,23.030058010288073,2.2465235719292003,0.19864514594102872
1465,795,500,45.17618854065708,2.358863539682639,0.7128870479416437
1464,636,500,59.31241922553092,2.5726975692956415,1.1897864924846888
1467,1113,500,29.06882606732028,2.3558263779465998,1.5450867347587751
1466,954,500,36.80447014914512,2.4432981605928688,0.4261752852628632
1461,159,500,149.2185006326611,4.034360261349183,2.2405112055972274
1460,10,500,159.32600110230447,4.699091543538689,0.020304535911197016
1463,477,500,84.17121058637521,3.0662082054096773,0.787390853095492
1462,318,500,114.10167334694935,3.333414922507167,4.203538188526214
1490,1530,800,31.962769406610647,2.3526458786212303,1.6004937839336193
1491,1785,800,25.851463684122457,2.286666198492447,0.03825152966381014
1492,2040,800,22.88703642332276,2.28860205639254,0.22890534466717827
1493,2295,800,17.525936721613554,2.1468099050158593,4.339515374674766
1494,2550,800,14.767072951385481,2.1931242945358926,0.5334935614037217
1495,2805,800,12.701125826564832,2.0620405538873103,0.08588151809052541
1496,-10,1200,153.19270283891566,4.255976445528127,1.7576327351475283
1497,-382,1200,137.7897503765814,3.913185621412879,0.4606544770365509
1498,-764,1200,108.04867043381161,2.8953631084913116,2.4000034935826475
1499,-1146,1200,76.46925498243817,2.918202532742516,0.27539069799506866
1578,-11450,3600,8.175511318896215,2.2708114460525324,2.0966788557687406
1551,-6013,2700,14.975896601483853,2.103432610049279,0.7175994652183029
1550,-5154,2700,19.16293893747112,2.3045378369753795,0.18600883236376947
1553,-7731,2700,10.172817750649937,2.2095710663340062,2.2657582803464065
1552,-6872,2700,9.730185790868566,2.0451083205787635,0.16510737597448485
1557,859,2700,121.9011854560813,3.5597092376890718,3.2915103796840124
1556,10,2700,137.2031778950906,3.496871992686384,0.8339191325992235
1559,2577,2700,68.13884535748579,2.762812677727492,0.01474448361854597
1528,-4584,1800,11.772448142334007,1.9861212521226448,1.5484767969961237
1529,-5157,1800,8.374329779550802,2.240417093990702,0.9858749037500352
1418,288,150,35.61697989573024,2.273549508274167,0.10469598170659754
1419,336,150,27.028473633766406,2.284518763741604,1.556752598762918
1558,1718,2700,95.36934837707967,3.24105026972966,0.4507957239427086
1410,-480,150,17.236392420375893,2.0197726959263185,0.40296343317924543
1411,-528,150,15.31395692077343,2.133565281410701,6.278829010375797
1412,10,150,158.34271519114372,4.176246897501122,1.8765591518250107
1413,48,150,141.3036718532153,4.1926700734839155,0.0360582422079025
1414,96,150,109.27543426778475,3.4983796920022048,0.47951045098033457
1415,144,150,80.98833355653727,2.8459532010726893,2.7589689125269836
1416,192,150,61.15546356687702,2.6434341259203626,0.042750944284375134
1417,240,150,46.56283019751927,2.312413320743088,1.0431564680203382
1510,764,1200,111.62577447484725,3.104828258456168,0.7484950668265705
1483,-2805,800,12.231740188028812,2.1930447292063966,0.7010340421414869
1482,-2550,800,12.226493761825667,2.069173921690012,1.004353025318487
1481,-2295,800,15.84656480617388,2.1413207531588285,2.165115477656967
1480,-2040,800,20.263446664895763,2.3416332851210826,0.8437394472865631
1487,765,800,83.81736847881349,3.1741340649552092,1.2506570242909942
1486,510,800,112.17140654014699,3.6001679922750016,0.7032545082144399
1485,255,800,145.07122415897413,3.9499048785782036,0.509683512727229
