Folder,Offset,SLP,R1p,R1p_err,RedChiSq
1542,640,200,5.1471630727105575,0.34595036141986846,1.641981266511042
1543,704,200,5.093733523818915,0.3556615310328804,0.6697050196668336
1540,512,200,6.925772030869841,0.4023952942428775,1.2096828040294405
1541,576,200,6.085514477232688,0.40537904086522725,0.2553846058579444
1526,-384,200,10.218501780777887,0.4312817502628892,0.4774982507853504
1527,-448,200,8.254073437838509,0.42006383141871756,0.846439134904966
1469,5724,2000,5.817154598619698,0.37389427549147153,0.8235602605014216
1468,5088,2000,6.981870574516076,0.36634653212565443,1.2060112239600858
1465,3180,2000,12.170353875475145,0.4641587806595035,1.9056997824504034
1464,2544,2000,15.784128392829786,0.4886618696962755,0.5228182254451614
1467,4452,2000,7.839733593317543,0.446841412723968,2.554026683382325
1466,3816,2000,9.463989367716401,0.38626655471153903,2.0468280294347414
1461,636,2000,31.756807016367148,0.6562767384395181,0.8838567683861849
1460,10,2000,35.170690596734794,0.7104010537690517,4.81781168816093
1463,1908,2000,20.131687717475522,0.5701693829690146,1.4223955831688988
1462,1272,2000,26.384618706356463,0.5590250926848186,0.20120303256049737
1490,2862,1500,10.001609064396021,0.3923820286634517,1.145431818302515
1491,3339,1500,7.8696095329776545,0.4694805795810112,3.0683444574393186
1492,3816,1500,6.862052064049521,0.408194014488233,0.41385055969886897
1493,4293,1500,5.942921919979523,0.35901667595557724,0.49566082772882836
1494,4770,1500,5.628317699240316,0.4006332176898311,1.252882628053112
1495,5247,1500,4.639797574035394,0.3441558463931577,1.3178335394030791
1496,-10,1000,35.030805689163714,0.7445267186215272,0.8359370536482398
1497,-318,1000,32.085751956344296,0.6833466744327718,0.8670082435236159
1498,-636,1000,26.303972802988525,0.6197219035716067,0.3403868832513399
1499,-954,1000,19.797795435213907,0.537515849042485,0.6018966485119119
1528,-512,200,6.854463180712547,0.41591982327190746,1.1881511544519372
1529,-576,200,6.195067769706584,0.36282037005406376,0.4608033132287014
1418,6870,3600,9.631822085259822,0.40504893947181253,0.25771313219830094
1419,8015,3600,8.622352583033829,0.48899752922481476,5.270822861132297
1410,-11450,3600,5.5230074998180205,0.392315539697555,3.835994528526814
1411,-12595,3600,5.205101760958119,0.4969564926852441,1.5066188952681157
1412,10,3600,35.37041625667232,0.8196485931370869,0.043938800100796885
1413,1145,3600,33.31545335652195,0.7824118977870281,0.712860272837273
1414,2290,3600,25.61471797273819,0.5210523654499505,3.383473075611662
1415,3435,3600,19.96875369870163,0.6028088070468347,0.1739963365034275
1416,4580,3600,15.112530276046256,0.5108342920566851,0.8042478967973498
1417,5725,3600,11.606650909539765,0.4355381553428683,0.500158941652987
1510,636,1000,26.604189653213673,0.6294936977863524,0.7360002059653651
1483,-5247,1500,4.990952348010883,0.3351800052308678,1.175787862752541
1482,-4770,1500,5.360009085513234,0.34770624242274234,0.3601370428202742
1481,-4293,1500,6.151377971298214,0.38472290280044613,0.5624815616299789
1480,-3816,1500,7.022589970664913,0.405874734266223,2.2450771991875573
1487,1431,1500,19.35980440941452,0.5092242244621731,0.10492225961367438
1486,954,1500,26.038061254544292,0.6525689904643937,1.9162118408985642
1485,477,1500,32.21059088413508,0.6831337402946656,0.08433788178146404
1484,10,1500,34.86609772457386,0.7421637866584456,2.216152561300751
1489,2385,1500,11.770804291258969,0.45850795414512036,0.7759545588741321
1488,1908,1500,15.021251825814577,0.4547965768327972,0.8138312476308871
1524,-256,200,14.879019266970195,0.4221769080334206,1.4267725949650718
1525,-320,200,11.68938969700017,0.41217487942731335,2.020924786021098
1409,-10305,3600,5.849594470466098,0.39647171553406957,0.09178158160634957
1408,-9160,3600,7.383646505838689,0.4010079187014739,24.88838791482416
1520,-10,200,36.66109655768687,0.7317913191289696,9.907822643399246
1521,-64,200,32.79113162279648,0.6802739288496816,3.3769984984024797
1522,-128,200,25.488626053780184,0.5700682342559701,4.905115152121448
1523,-192,200,19.943664701818037,0.5437757616137532,2.721680630163325
1403,-3435,3600,19.482886462790326,0.5106579064534879,1.7503933057040082
1402,-2290,3600,25.79432241897867,0.5217922234700547,1.0614952052463158
1401,-1145,3600,32.373680168523514,0.7473725114818496,0.5540022375515165
1400,-10,3600,35.41299080104578,0.8195283537394894,0.4776042865241267
1407,-8015,3600,9.468207647158225,0.45732432379309723,9.303248595083597
1406,-6870,3600,9.433424083993648,0.4209684728481616,0.40405989011395854
1405,-5725,3600,12.346161164294362,0.40993193845446757,1.1379670929683627
1404,-4580,3600,15.429549260029583,0.6750624771558993,0.5023798373366402
1436,10,2800,35.489196719654025,0.6861639930709764,0.10165705641963724
1437,891,2800,31.75754366499931,0.7217519424949009,5.041858465431404
1435,-9801,2800,5.035422646301348,0.371002715036008,0.019405091649291238
1432,-7128,2800,7.59972733849827,0.3869494535457942,1.897878681607637
1433,-8019,2800,6.0289298345859015,0.5238294469816082,1.1247713331927092
1430,-5346,2800,9.71392789815071,0.3889969762239752,1.8575217138451927
1431,-6237,2800,7.707117374219997,0.42785245757718227,0.013602866338487743
1511,954,1000,19.98402003224646,0.5178801760339485,0.04451481751330975
1438,1782,2800,25.726773241518867,0.6047430164440981,0.18615646459983734
1439,2673,2800,19.8149117128959,0.5323793802047723,1.2809519165237684
1537,320,200,12.487771443646272,0.4267111417089188,0.6364583399284527
1536,256,200,15.154580354462096,0.45848256697833567,2.6743213666832495
1535,192,200,20.122954832946395,0.4927533724576077,3.934407699683405
1534,128,200,26.73987707288513,0.695579433185816,5.4200046014249645
1533,64,200,32.64769495708322,0.6671893036080847,1.5659384391621907
1532,10,200,36.6148593458012,0.7199614745337692,7.5127280675810315
1531,-704,200,4.448714625955191,0.3874963832201261,0.8943228034339321
1530,-640,200,5.485357360817526,0.3632134260959774,2.299366965280072
1539,448,200,8.29695804974705,0.39413526801100146,1.8446208174905894
1538,384,200,9.228766260816911,0.4280814073029739,0.8433320632374853
1421,10305,3600,6.410853914932704,0.3856179187261423,1.6957879787523953
1423,12595,3600,4.925799023024799,0.3909911462027572,0.1747647141067078
1422,11450,3600,5.555703428226836,0.3604951740249848,1.286037525259723
1425,-891,2800,32.09094184842283,0.7357523913078282,0.29814655938600204
1424,-10,2800,35.39822416249714,0.7590321125229545,1.7375062490904343
1427,-2673,2800,19.69867406158408,0.5093920128561938,0.3556636729940231
1426,-1782,2800,25.791067627760434,0.6208934044428028,0.9856138417295367
1429,-4455,2800,11.497761034372736,0.44217320428497947,0.7155446442882676
1428,-3564,2800,15.272173082468905,0.5748001775854129,0.7242340985372299
1502,-1908,1000,9.421434338811023,0.4241360446844464,0.26911590857351336
1503,-2226,1000,8.392397421793104,0.3720556682714197,1.2194390257784533
1500,-1272,1000,15.500910382757624,0.499755186325918,3.069669683249018
1501,-1590,1000,11.840119542761583,0.5027353111986514,0.21478962945489838
1506,-3180,1000,5.516434669079307,0.40334610763925355,0.11923793349214733
1507,-3498,1000,4.671001711509164,0.37340857624436047,0.311819661134912
1504,-2544,1000,6.509201349095705,0.3756196976742791,0.8886284184867002
1505,-2862,1000,5.941718318049282,0.358193055410107,2.5831970407431415
1508,10,1000,36.08898967014065,0.6690274447019083,2.4606059773667925
1509,318,1000,32.5804692721526,0.6247589536159006,0.21276852483147685
1454,-3816,2000,8.940275206697438,0.40060560135769885,0.4755271065877632
1455,-4452,2000,8.157408174657455,0.4889968502221356,4.526585575551941
1456,-5088,2000,7.166946994002515,0.395114289783002,0.27575265095319956
1457,-5724,2000,6.304453524064116,0.3214498286229878,0.197019813093408
1450,-1272,2000,26.309764697164013,0.5678687692593433,1.402002555973795
1451,-1908,2000,19.577263524543067,0.5048861390980005,0.3939824935487044
1452,-2544,2000,15.911612282224116,0.5154800160931515,1.2463035054962606
1453,-3180,2000,11.596515083572786,0.43284521686946625,0.2843076492056386
1515,2226,1000,7.739628290384718,0.45457868812241214,0.25412276299151776
1514,1908,1000,9.492097621527803,0.4360455665796035,1.4843828908054468
1517,2862,1000,5.9780280799646075,0.4030350715470158,0.322810534521042
1516,2544,1000,6.8052002700330965,0.3990048000133405,0.9474534310948034
1458,-6360,2000,6.057018021759341,0.3751589013895929,3.3911246701371947
1459,-6996,2000,4.909225468503133,0.44146300620423823,0.2936559305474648
1513,1590,1000,11.625617146524963,0.42035997543743286,1.0173752126164994
1512,1272,1000,15.32395070284581,0.43853935389249893,3.0293182833700785
1519,3498,1000,4.617924211438733,0.37432195034619276,0.08690341551137269
1518,3180,1000,5.374019005587864,0.34837919082441243,3.4815022211212443
